,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
68,7/10/2018 11:55:56,Yes,"No, but maybe someday.",Blue and Black,vegetables,"Yes, occasionally",Yes,"lions, tigers, bears, oh, my",hot and muggy,"Roller skate, Drive a stick shift, Ice skate, Ski, Change the oil on a car",analysis (I mistype it a lot),Yes,Cooler,gray and blue,No,69.0,8.0,No,Yes,0,3,0,Yes,Greta Garbo,No,Yes,Yes,a;jasd;lkjsd;lkjkl;7asdf;lkjsadf,5.0,No,Yes,Vanilla,3.0,"On servers in data centers in inner cities, colocated in remote locations and even on offshore platforms (I'm looking at you, Google).  Except for a bunch of them hosted in the basements of corporate headquarters, or in small server closets at smaller companies.  Or the ones hosted on someone's laptop.",Yes,Yes,44,off white,Android,cereal,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Hubris",cat,No,No,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Noncaffeinated Soda, Beer, Maple Syrup, Water",five random words,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Dog-Person, Cat-Person",Yes,"No, but I'm totally doing that now"
130,9/10/2018 17:42:19,No,No,Blue and Black,French Fries,"Yes, occasionally",No,Lion Turtle Dog Dolphin Cat,Clear,Cut vegetables with a knife,-ght,No,Cooler,Red,No,50.0,5.0,No,Yes,0,0,0,No,Justin Beaver,No,I never had it,Yes,"viahnlz;loasjf9oirs94kmlsdfkdjsioapaw0pfw[v,v'/cxcmijvospz""'msinUAwnifmo",1.0,No,Yes,Chocolate,70.0,Building,What?,Yes,19,White,Android,Potato,"Tribution, Amiable, Regolith, Hubris",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes, Yogurt","Caffeinated Soda, Noncaffeinated Soda, Milk, Water",Mice Water Horse Elephant Canon,Yes,3.0,"Taco, Hamburger, Open faced sandwich",Cat-Person,No,No
98,8/11/2018 15:13:38,No,No,What dress?,pizza,"Yes, occasionally",No,"Garfield, Felix, Sonic, Shadow, Rudolph",raining,"Drive a stick shift, Cut vegetables with a knife",instalment,No,Cooler,,No,71.0,6.0,No,No,0,0,0,Yes,Ian McKellan,No,No,No,iw4wvchnwrioebv89743gbv4iugub*\/k;\j\/2j9jèrjn uiowernv08hn24390nbn visowujebn'op''#f230f982]#,1.0,No,Yes,Chocolate,47.0,On a bunch of desktop computers sitting in a dark room somewhere,No,Yes,34,white,Non-smartphone,fried chicken,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Water",five random words,Yes,4.0,"Sub/Hoagie, Hamburger","Cat-Person, Half-Cat Half-Person",Yes,"No, but I'm totally doing that now"
279,3/7/2019 10:09:45,No,No,What dress?,mushrooms,I'm not sure what things you mean,No,cow pig horse goat sheep deer,Cold,"Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube, Ski, Cut vegetables with a knife, Change the oil on a car",Papanikolaou,No,Cooler,grey,No,8.0,10.0,No,Yes,0,2,1,Yes,Marilyn Monroe,Yes,No,No,gqhwyrer46uiyu7kueathketryj,5.0,No,Yes,Vanilla,8.0,No,No,No,19,white,iPhone,Peppermint patty,"Soliloquy, Tribution, Amiable, Revergent, Fleek",cat,No,No,Neutral 😐,Yes,Yogurt,Water,potato train desk hammer green,No,5.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,Yes,No
585,4/25/2020 0:51:03,Yes,"No, but maybe someday.",Blue and Black,hot dog,"Yes, occasionally",No,cat dog turtle chinchilla cow,warm,"Solve a Rubik's cube, Cut vegetables with a knife, Swim",orange,No,Warmer,white,No,1.0,10.0,No,Yes,1,0,0,Yes,daniel radcliffe,No,Yes,Yes,sdfasdfsdfgdfgsdfgsdfgdgfhfdghjhgjfghjgfhjk,3.0,No,Yes,Vanilla,1.0,no,Yes,Yes,18,blue,Android,pizza,"Rife, Stipple, Amiable, Salient, Lithe, Hubris, Fleek, Apricity",cat,No,Yes,Positive 😊,No,"Eggs, Beer, White wine, Carbonation (fizz), Red wine","Fruit Juice, Water",assortment of words to write,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger","Dog-Person, Cat-Person",No,No
505,12/11/2019 6:33:35,Yes,"No, but maybe someday.",I don't remember,Mushrooms,"Yes, occasionally",No,"horse, elephant, gorilla, armadillo, koala","Clear, moderate temperature","Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube, Cut vegetables with a knife",Scheduling,No,Cooler,Black,Yes,98.0,7.0,No,Yes,0,1,1,Yes,Mel Gibson,No,No,Yes,osdhgjdskfhuowerntugsduinvjksehotisdlgsuhiao;qpaiiorguosdfyhjvjkse578923uhfjklscdjugsipdrghsdfvuisdyu9vhgjksebtgjwehuifhd j 9yr89tyweuiohgfuideygfuiehoweiufdsoi5y9823789thuoehdgy79yegfwhug87au9rohjegsr787gf89weriotjgdfskfjshtgjsdjklvn,3.0,No,Yes,Chocolate,42.0,California,Yes,Yes,17,white,Android,Burritos,"Soliloquy, Peristeronic, Tribution, Lithe, Hubris",cat,No,No,Neutral 😐,No,,"Noncaffeinated Soda, Tea, Water",electric potato spring constant forever,No,3.0,Open faced sandwich,Dog-Person,No,No
285,3/7/2019 14:38:22,Yes,No,Blue and Black,caramel,No,No,"giraffe, dog, zebra, lion, elephant",cold,,necessary,No,Warmer,pink,No,16.0,7.0,No,Yes,1,1,0,Yes,zac efron,No,No,No,hfkuilhlgfdfghujikolkjbhgvcf,3.0,No,Yes,Chocolate,16.0,no,Yes,Yes,20,yellow,iPhone,plantain chips,,cat,No,No,Positive 😊,Yes,,"Milk, Water","hi, tomato, nurse, bug, love",A little,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
162,10/22/2018 14:55:08,Yes,,Blue and Black,,,,,,,,,,Black,,,,,,,,,Yes,,,I never had it,Yes,,,,Yes,,,,,,,,,,,,,No,,,Eggs,,,,,,Cat-Person,,No
500,12/5/2019 1:04:23,Yes,No,White and Gold,Fish,I'm not sure what things you mean,No,penguin caterpillar cat giraffe broccoli,Cold and wet,"Dunk a basketball, Cut vegetables with a knife, Swim",proselytize,No,Cooler,Red and white,Yes,12.0,9.0,Yes,Yes,0,1,0,Yes,Cary Grant,No,Yes,Yes,suoidausosudicosuacosidjnsoijcpoinjaoipsjnoipcjnasipcnsoipcansjcoipanjoipwnjipwnjfoipnjianpcjasnpcjipncjs,1.0,No,No,Chocolate,69.0,Behind the computer,No,No,19,Yellow-white,iPhone,Pretzels,"Rife, Soliloquy, Amiable, Salient, Hubris, Fleek, Apricity",cat,No,No,Positive 😊,No,"Beer, Cilantro, Yogurt","Caffeinated Soda, Fruit Juice, Water",bottle fish calzone mariachi bubbles,No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
605,5/22/2020 15:07:14,Yes,"No, but maybe someday.",I don't remember,White chocolate,"Yes, occasionally",No,"zebra, penguin, lion, hummingbird, chickadee",odd,"Tie a sheet bend or bowline, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",recieve,No,Cooler,black,Yes,27.0,9.0,No,No,,1,1,Yes,,No,No,Yes,really?,3.0,No,Yes,Chocolate,31.0,,Yes,Yes,good question,white,iPhone,Chocolate,"Rife, Soliloquy, Tribution, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Apricity",cat,No,Yes,Neutral 😐,Yes,Carbonation (fizz),"Tea, Maple Syrup, Water",the darkness shall subsume all,No,3.0,"Cheesesteak, Hamburger, Calzone",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
609,5/26/2020 22:09:31,Yes,"No, but maybe someday.",Blue and Black,Tomato,No,No,"Cat, Dog, Giraffe, Salamander, Eagle ",Too Hot.,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Solve a Rubik's cube, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",Taupe,No,Cooler,Black,No,4.0,4.0,No,Yes,1,0,0,Yes,Adam Driver,No,No,Yes,"AZSHDXCFVbhkjlm,c",4.0,No,Yes,Chocolate,37.0,"I don't really picture anywhere, except within the device I'm using",Yes,Yes,20,Taupe,Android,Pizza,"Rife, Soliloquy, Amiable, Regolith, Lithe, Hubris","""cat""",No,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee, Tomatoes, Yogurt","Fruit Juice, Water",Cars Piano Carpet Door Switch,No,4.0,"Sub/Hoagie, Open faced sandwich",Dog-Person,Yes,No
131,9/11/2018 14:59:14,Yes,No,A color combination not listed here,Chocolate fudge,"Yes, constantly",Yes,"Lion, dog, elephant, water bear, unicorn",Probably as hot as Satan's buttcrack.,"Drive a stick shift, Ice skate, Cut vegetables with a knife, Swim",Sorceror (sorcerer?),No,Warmer,Pale green,No,37.0,8.0,Yes,No,3,1,0,Yes,Ewan McGregor,No,No,No,"asdf,nvjqweih aefdmjxkjunoldtj,mxcbnk8uah48p93",3.0,No,Yes,Vanilla,27.5,A server room full of what looks like giant desktop towers.,Yes,No,31,Beige,Non-smartphone,Mandarin orange,"Rife, Soliloquy, Amiable, Lithe, Hubris","""cat"" here",No,No,Neutral 😐,No,"Beer, White wine, Red wine, Cilantro, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Water","Poop, grab, stinger, alien, cat",No,4.0,"Hamburger, Open faced sandwich",Dog-Person,No,"I did the throwing out thing, but didn't talk to everyone about it"
510,12/12/2019 12:24:12,Yes,No,White and Gold,Broccoli?,No,No,dog cat human mouse horse,cold,"Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube",recurrence,No,Warmer,grey,No,74.0,9.0,No,Yes,0,1,0,No,Chris Hemsworth,No,No,Yes,"natc.okt.oapfbkxuneatohxboeunwbxbaeuthkdxaeonutdix,",2.0,Yes,Yes,Vanilla,26.0,In a huge cloud in the skyT,No,No,18 years,White,Android,A cookie,Amiable,"""cat""",No,No,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Milk, Tea, Water",correct horse battery staple five,No,3.0,Open faced sandwich,Dog-Person,Yes,"No, but I'm totally doing that now"
455,10/17/2019 18:09:16,Yes,"No, but maybe someday.",I don't remember,Potato,"Yes, occasionally",No,"Dog, cat, fox, snake, mouse",Rainy,"Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim",None that I can think of right now,Yes,Cooler,Shirtless,No,56.0,8.0,No,Yes,1,1,0,No,Emma Stone,No,No,Yes,Djvdwujnbcfgjkknbf,3.0,No,Yes,Vanilla,39.0,Right behind my screen.,Yes,Yes,23,White,Android,Rice,"Soliloquy, Amiable, Regolith, Hubris",cat,No,Yes,Positive 😊,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Water",Type five random words sucker,No,4.0,"Taco, Quesadilla, Sub/Hoagie, Hamburger","Dog-Person, Cat-Person",Yes,No
150,10/11/2018 0:39:55,Yes,"No, but maybe someday.",A color combination not listed here,any asian (excepting teriyaki),"Yes, occasionally",No,monkey tarantula dolphin giraffe black rhinoceros  ,cold,"Solve a Rubik's cube, Swim",previous,Yes,Warmer,white,Yes,64.0,7.0,Yes,No,0,3,0,Yes,ewan mcgregor,No,I never had it,Yes,jsdfhqiuowhgafioejviseoaberghiopvweiorafp,3.0,No,Yes,Vanilla,24.0,century links secrit liar,Yes,Yes,16,blue,iPhone,lucky charms,"Slickle, Rife, Tribution, Amiable, Regolith, Lithe, Revergent, Hubris",cat,Yes,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Maple Syrup, Water",your mom is hecka gay,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",,Yes,"No, but I'm totally doing that now"
551,2/25/2020 8:44:00,Yes,"No, but maybe someday.",Blue and Black,bananas,"Yes, occasionally",No,cat dog mice elephant beluga,cold,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",accueil,No,Cooler,blue,No,45.0,8.0,Yes,Yes,1,1,none,Yes,brad pitt,No,No,Yes,"azlcnaùpzkcnml,",4.0,Yes,No,Chocolate,63.0,no,Yes,Yes,35,white and blue,iPhone,cancoillotte,"Rife, Soliloquy, Amiable, Salient, Hubris",cat,No,No,Positive 😊,Yes,,"Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Water",john cat maison poele poil,A little,4.0,"Sub/Hoagie, Cheesesteak",Cat-Person,No,"No, but I'm totally doing that now"
352,6/1/2019 11:03:07,No,No,Blue and Black,Grapes,"Yes, occasionally",No,"Weasel, honey badger, aardwolf, microraptor, bee",Sun,"Walk on stilts, Cut vegetables with a knife, Swim",Pneumonoultramicroscopicsilicovolcanoconiosis,No,Warmer,Black with red writing,Yes,1.3,8.0,No,Yes,0,0,0,Yes,Steven Seagull,Yes,No,Yes,🥗🦴🥩🥙🥞🍟🥞🦴🌭🍜🌮🍛🍟🥙🍳🥓🌯🥗🥟🍕🦴🥞🥩🍗🌮🥟,2.0,No,Yes,Vanilla,66.14159620000001,,Yes,Yes,14,White,Non-smartphone,Gazpacho,"Tribution, Amiable, Hubris, Fleek",🐈,No,No,Neutral 😐,Yes,Coffee,"Fruit Juice, Water",Egg Tintin Dragon Jeans Dog,A little,3.0,,"Dog-Person, Part of a subterranean race of dog people",Yes,No
133,9/16/2018 13:59:43,Yes,No,White and Gold,oranges,"Yes, occasionally",No,"giraffe, elephant, gazelle, guppy, goldfish",idk like i'd go outside lmfao,Solve a Rubik's cube,millennial,No,Cooler,black,No,7.9,8.0,No,Yes,1,3,0,Yes,Leo,No,No,Yes,"a75zeitxfy hljb59d7tfovhib;8-0[jip'm9tl7ify,jcgu36wtharfbd",2.0,No,No,Vanilla,16.12,on a computer connected to mine that's just beyond my peripheral vision,Yes,Yes,20,gray,Android,chicken ceasar salad wrap,"Rife, Soliloquy, Amiable, Salient, Hubris, Fleek",cat,No,No,Neutral 😐,No,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Milk, Water","keyboards, limousines, candles, stadiums, okapi",A little,5.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Cat-Person",Yes,"No, but I'm totally doing that now"
398,7/30/2019 19:57:56,Yes,No,White and Gold,mac'n cheese,No,No,"dog, cat, kitten, other cat, other kitten.",sunny,,expirement (experiment),No,Cooler,i'm not wearing a shirt.,No,32.3,9.0,No,No,1,0,0,Yes,betelgeuese,No,No,Yes,gxjbbhygfyaeirghrukghynrzbrbgukdgbsueyrigmkhjjgujhgjrarbaegfbjgdfgarbjhfsbnghjsrbghrbgjhwarbgnswrhjgfnbshfjkgabfdkjgnfsaguhkjfaderngjfdngfdhjgdfjgsfndkghdfuigkjdhfgkljfdsxhgfdsjghdfnljkbnfdjbnrfuhjgnbreuhjngreiujkghreugyirehgirunarwiuhtmwruitvhuiyatvhawoiltguherltigmkusheomiushetgviomasuhsotiuhgsieurghsermiogvhreuighsreomuighmroigwsjknlserhgnuvfhiuesrktglhreiughsjdkfgshrghsnreutghmeuighseiughseriugkhsiguhriughresugherguiservhgmseruheruhgh,2.0,No,No,Chocolate,55.55555556,a generic office,Yes,Yes,-255,beige,iPhone,chicken mcnuggets,"Rife, Tribution, Amiable, Hubris",dog,No,No,Neutral 😐,Yes,,,type five random words tenaciously,No,2.0,"Sub/Hoagie, Hamburger","Cat-Person, Part of a subterranean race of dog people",No,No
301,3/18/2019 19:08:26,No,No,What dress?,cate,No,No,human frog god cat table,its earthquake,,kjsfie,No,Warmer,,No,101.0,10.0,No,No,324,69,10,Yes,geoffery,Yes,No,Yes,yayeet,1.0,No,No,Chocolate,101.0,,What?,No,9,yeet color,Other Smartphone,water,,cate,No,No,Positive 😊,No,,,"geoffery, yeet, yeeted, yeeting, yayeet",No,5.0,Taco,Part of a subterranean race of dog people,No,No
168,11/1/2018 17:51:41,Yes,"No, but maybe someday.",A color combination not listed here,Anything you like.,"Yes, constantly",No,cat dog penis-fish wolf turtle,Thin cloud cover.,"Skateboard, Cut vegetables with a knife, Swim, Do a back handspring, Juggle",Lucious.,Yes,Cooler,Blue with a darker blue stripe. Don't ask.,Yes,6.28,8.0,No,Yes,Nada.,One.,One.,Yes,Benedict cucumber.,Yes,No,Yes,FJAFJKLDSKF7JKFDJ,1.0,Yes,Yes,Vanilla,2.71828,"You know those ""maps of the internet""? That kind of thing. Or just an absolute heck ton of servers.",Yes,Yes,Yes.,Kind of a beige greenish color. Hard to describe. Might just be white and the lighting is weird.,Other Smartphone,A cookie.,"Slickle, Photoropter, Salient, Regolith, Hubris, Fleek",Only if you really want me to.,No,No,Negative 😠,No,"Beer, White wine, Carbonation (fizz), Red wine, Coffee, Tomatoes","Caffeinated Soda, Coffee, Fruit Juice, Milk, Tea, Water",cat roll band face man,No,5.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Cat-Person, Part of a subterranean race of dog people",Yes,"No, but I'm totally doing that now"
1,5/22/2018 9:14:49,Yes,"No, but maybe someday.",What dress?,Broccoli,I'm not sure what things you mean,No,Lettuce Cabbage Meatloaf Orange Bison,Fair,"Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car",Seperate,Yes,Cooler,Red White and gray stripes,No,21.0,9.0,No,Yes,3412,3124123,46549621364178↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑↑341143124,Yes,I don't know,No,Yes,No,afhgbfnfsouiewf uirg 8u r98q4u 89,5.0,No,Yes,Vanilla,54.0,No,What?,Yes,32↑↑↑↑↑↑↑↑↑↑↑↑↑↑124679,Dull white,iPhone,Steak,"Slickle, Soliloquy, Tribution, Unitory, Hubris, Apricity","""cat"" here",No,Yes,Neutral 😐,Yes,"Cilantro, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Maple Syrup, Water",Correct Horse Battery Staple Idiot,A little,3.0,"Taco, Hamburger","Dog-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"I did the throwing out thing, but didn't talk to everyone about it"
588,5/1/2020 20:45:09,Yes,"No, but maybe someday.",What dress?,Oatmeal,I'm not sure what things you mean,No,"Kiwi, ostrich, cat, elephant, mussel.",Sun/clouds,"Tie a sheet bend or bowline, Roller skate, Solve a Rubik's cube, Cut vegetables with a knife, Swim",Amnesia,No,Cooler,Green,No,87.0,7.0,No,Yes,1,0,0,No,Charlie Chaplain,No,No,No,Hkooimhbexbkg s*&/8$htv fJh,2.0,No,Yes,Chocolate,42.0,No,No,Yes,,White,Non-smartphone,Strawberry,"Amiable, Lithe, Apricity",Cat,No,No,Neutral 😐,Yes,"Eggs, Beer, White wine, Red wine, Coffee","Milk, Water",Pie is good but I ,No,3.0,"Taco, Quesadilla, Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,No
459,10/21/2019 12:51:30,Yes,"No, but maybe someday.",White and Gold,olives,"Yes, occasionally",Yes,elephant cat wolverine squid dog,chilly,"Tie a sheet bend or bowline, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",rediculous,Yes,Warmer,grey,No,42.0,6.0,No,Yes,4,0,0,Yes,will smith,No,No,Yes,1efoegjw'tehpoiuw4[6y sdFGFGHFjhprwjth;fmgbs'e5oiyu2059klsdbfowrth,4.0,No,Yes,Chocolate,27.0,https://www.xkcd.com/908/,Yes,Yes,43,grey,Android,Chicken Wings,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Revergent, Hubris",cat,Yes,Yes,Negative 😠,Yes,Cilantro,"Coffee, Beer, Tea, Water",will aging character digital fight,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,"I did the throwing out thing, but didn't talk to everyone about it"
79,7/18/2018 15:37:27,Yes,No,Blue and Black,Tomatoes,"Yes, occasionally",No,"Cat, dog, giraffe, zebra, goldfish",Partly cloudy,"Roller skate, Swim",Fuchsia,No,Warmer,Light yellow,Yes,62.0,9.0,Yes,Yes,0,0,0,No,Chris Hemsworth,No,No,Yes,Aldhskjskgjahfkshdkajshfkdjshwitnciemisumehiksfskcjl,3.0,No,Yes,Chocolate,22.0,"Somewhere set a little bit inside my phone/computer screen, kind of",No,Yes,,Light periwinkle,Android,An apple,"Soliloquy, Amiable, Salient, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,"Beer, Carbonation (fizz), Cilantro, Tomatoes, Yogurt","Milk, Water",Margarita Entrepreneur Software Esophagus Novella,A little,4.0,"Sub/Hoagie, Hamburger",Cat-Person,No,No
70,7/11/2018 18:38:43,Yes,No,White and Gold,Potatoes,"Yes, occasionally",No,Penguin Bat Unicorn Elf Dog,Sunny and Clear,"Solve a Rubik's cube, Ski, Swim",Bizarre ,No,Cooler,Black,No,39.0,7.0,No,Yes,2,0,0,No,Leonardo DiCaprio,No,No,Yes,olhgkytrhfgyhjioug,2.0,No,Yes,Chocolate,69.0,Underground which squadrons of people deciding what meme to show me,No,Yes,17,Tan?,Android,Chips (am eating now),"Soliloquy, Hubris","""cat"" here",No,No,Negative 😠,Yes,"Beer, White wine, Red wine, Coffee","Caffeinated Soda, Milk, Tea, Water",Bologna Illuminati South Razer Health,No,3.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Half-Cat Half-Person,Yes,"No, but I'm totally doing that now"
49,7/1/2018 11:35:48,Yes,"No, but maybe someday.",I don't remember,,"Yes, occasionally",Yes,"Water Buffalo, Platypus, Dingo, Fruit Bat, Peregrine Falcon",Hot,"Roller skate, Dive headfirst off a diving board, Cut vegetables with a knife, Swim",Onomatopoeia,No,Cooler,Black,No,67.0,8.0,Yes,Yes,2.5,One,0,Yes,Tom Hanks,No,No,Yes,ghdrtfbyvhtvgqhw,4.0,No,Yes,Vanilla,28.0,"A white void, like the loading program from The Matrix.",Yes,Yes,29,Taupe,Other Smartphone,Hot cheese popcorn,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,Yes,No,Neutral 😐,Yes,"Beer, Tomatoes","Caffeinated Soda, Fruit Juice, Water","Tempo, Hertz, Famine, Stranded, Flight",No,4.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Dog-Person,Yes,No
298,3/15/2019 22:39:43,Yes,No,Blue and Black,sushi,I'm not sure what things you mean,No,dinosaur human wombat bat ant,rainy,"Ski, Cut vegetables with a knife, Swim",collision,No,Warmer,black,No,37.0,5.0,Yes,Yes,0,1,0,Yes,brad pitt,No,Yes,No,lkjhiuytfdswedrft8gyhouipjo,3.0,No,Yes,Vanilla,49.0,warehouse,No,Yes,29,white,iPhone,pizza,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,,"Coffee, Beer, Water",plop yeppers jolly arkansas voila,A little,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich",Dog-Person,No,No
384,7/14/2019 8:26:49,Yes,No,What dress?,Tim tams,I'm not sure what things you mean,No,Dog cat lion pig cow,Cloudy,"Cut vegetables with a knife, Swim",Friend,Yes,Warmer,Grey,No,55.0,9.0,No,No,None,1,One,Yes,Johnny Depp ,Yes,No,Yes,Hehehjfogjebekgehwhvejfjejeakajdkf,1.0,No,Yes,Vanilla,47.0,,Yes,Yes,14,Beige,iPhone,Chocolate truffle ,"Rife, Soliloquy, Amiable",Cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine","Maple Syrup, Water",Car nice ham finger paper,A little,1.0,"Hamburger, Open faced sandwich",Part of a subterranean race of dog people,Yes,No
43,6/20/2018 17:39:58,Yes,Yes,White and Gold,pickles,No,Yes,elephant tiger dog alligator moose,"hot, very hot","Tie a sheet bend or bowline, Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim",maintenance,No,Warmer,blue,No,9.0,9.0,Yes,Yes,0,2,0,Yes,Sandra Bullock,No,No,Yes,oi4wz6yhnae,4.0,No,Yes,Vanilla,6.0,the bay area,Yes,Yes,28,eggshell,Android,crackers,"Soliloquy, Salient, Lithe, Hubris",no,Yes,No,Negative 😠,No,Cilantro,"Coffee, Beer, Wine, Tea, Water",tyrannosaurus chocolate aviation bilateral parakeet,No,4.0,"Sub/Hoagie, Cheesesteak",Dog-Person,Yes,No
406,8/12/2019 13:40:53,Yes,"No, but maybe someday.",I don't remember,crab,No,Yes,Bear Lion Hippo Cougar Cat,Sunny,Cut vegetables with a knife,water,No,Warmer,black,No,5.0,7.0,No,Yes,0,1,0,Yes,Elijah Wood,No,No,Yes, adsf ag adf ,3.0,No,Yes,Vanilla,5.1,Nowhere,Yes,Yes,23,brown,Android,Cliff Bar,"Rife, Soliloquy, Amiable, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee","Tea, Water",Zoom flake pool Barry zumba,No,5.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,Yes,No
