,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
239,2/4/2019 10:03:52,Yes,No,I don't remember,pop,No,No,cat fish eagle dragon stegosaurus,snow,Ski,inteligent,No,Warmer,blue,No,42.0,2.0,No,No,1,4,none,Yes,no,No,No,Yes,"afcx,nj",1.0,No,Yes,Chocolate,3.0,no,Yes,No,1E+15,white,iPhone,cereal,Regolith,cat,No,No,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Coffee","Milk, Maple Syrup, Water",Five random words,No,3.0,Sub/Hoagie,Cat-Person,No,No
57,7/6/2018 11:18:57,Yes,"No, but maybe someday.",I don't remember,bacon,"Yes, constantly",No,cat mouse rhino bear tiger,sunny,"Tie a sheet bend or bowline, Roller skate, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",reccommended,No,Cooler,blue,No,72.0,8.0,Yes,Yes,0,2,0,Yes,Keanu Reeves,No,No,Yes,fq f hq5wtq gipwyrb0eij[rweoipu 3hoq[e;lrkwGHPQIOW ;RVBJSACuiui t4pgg[ip5 'wtrjql,3.0,No,Yes,Chocolate,88.0,Somewhere warm and mountainous,Yes,Yes,17,cream,Android,ramen,"Rife, Tribution, Amiable, Lithe, Hubris, Fleek",cat,No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine","Noncaffeinated Soda, Tea, Water",egg phone wallet my breeches,No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger",,Yes,"No, but I'm totally doing that now"
562,3/12/2020 3:55:30,Yes,"No, but maybe someday.",Blue and Black,Trump,"Yes, occasionally",No,Human Human Human Human Stingray,"Purple, with clouds with a slope of y= x^2/sqrt5 *(847* log (10)","Dunk a basketball, Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube, Ice skate, Cut vegetables with a knife, Swim, Ride a horse",nessecary,Yes,Cooler,sqrt(-1),No,5.0,10.0,Yes,,1,sqrt(-1),sqrt(-1),Yes,The Sun,Yes,Yes,Yes,dmlzxkmlk;dfsjodfsnudsaoihjerwjmioh32r,4.0,No,Yes,Chocolate,43.0,THE VOID OF CTHULHU,Yes,Yes,19,Potato,Android,Peanut Butter,,tac,Yes,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Fruit Juice, Milk, Tea, Maple Syrup, Water",Apple appell appeal appall appalled,No,3.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"I did the throwing out thing, but didn't talk to everyone about it"
97,8/9/2018 5:30:02,Yes,No,I don't remember,Wine,"Yes, occasionally",No,fox snake horse dog cat,sunny,"Dive headfirst off a diving board, Cut vegetables with a knife, Swim, Ride a horse",exercise,Yes,Cooler,none,No,101.0,10.0,Yes,Yes,0,1,0,No,keanu reeves,No,Yes,Yes,okay,3.0,No,Yes,Vanilla,2.0,no,Yes,Yes,16,light blue,iPhone,pizza,"Rife, Soliloquy, Stipple, Tribution, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",okay,No,Yes,Neutral 😐,No,Eggs,"Caffeinated Soda, Fruit Juice, Milk, Water",cheesecake earthquake the fox drums,No,2.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Dog-Person,Yes,No
222,1/1/2019 19:11:09,Yes,Yes,A color combination not listed here,Coke.,"Yes, occasionally",Yes,"Gorilla gorilla, bombus confusus, lewinia muelleri, clavelina moluccensis, acanthacaris tenuimana",Red,"Dunk a basketball, Tie a sheet bend or bowline, Roller skate, Solve a Rubik's cube, Dive headfirst off a diving board, Skateboard, Walk on stilts, Cut vegetables with a knife, Swim, Ride a horse, Juggle",Mischievous,Yes,Cooler,None,Yes,46.29303499,10.0,Yes,Yes,96,96,94,No,…,No,No,Yes,"–ºˆ[fwa9EI[pou[w $T*U)W&QP°#&QWπø¨ˆœ˙∑π•¥∏Ø∑†´ÓGEPOIRSJGpoiqtu2ppo2n58 023]5T -97N8}U OQ""PI%UQ “Œº“πø•ÁWP)*”€‚·ˆ PORQ{PO,",1.0,No,Yes,Chocolate,70.23874133,,Yes,Yes,21.09384509,Invisible,I don't have a phone,Garlic,"Rife, Soliloquy, Stipple, Peristeronic, Tribution, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek","""cat"" here",Yes,Yes,Negative 😠,No,"Eggs, Beer, Carbonation (fizz), Cilantro, Tomatoes","Milk, Water",Concerto Peristeronic Kingpin Anamorphic Turing-complete,Yes,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone","Literally named ""Catherine Person""",No,"I did the throwing out thing, but didn't talk to everyone about it"
594,5/6/2020 10:10:27,Yes,No,Blue and Black,Mustard,I'm not sure what things you mean,No,Cat dog bird fish lizard,Sunny,Swim,Ultejahodjx I can’t remember ,No,Warmer,Yellow,No,13.0,10.0,No,No,4,1,1,No,Me,No,No,Yes,Jsgsjsgjwjagxkkshendmxusjhxj,1.0,No,Yes,Vanilla,55.0,Google,What?,No,Not telling,Grayish bluish ,I don't have a phone,Toast,"Slickle, Tribution, Amiable, Lithe",cat,No,Yes,Positive 😊,No,"Carbonation (fizz), Tomatoes","Milk, Tea, Water",Random random random random random,A little,3.0,Cheesesteak,Cat-Person,No,"No, but I'm totally doing that now"
510,12/12/2019 12:24:12,Yes,No,White and Gold,Broccoli?,No,No,dog cat human mouse horse,cold,"Tie a sheet bend or bowline, Drive a stick shift, Solve a Rubik's cube",recurrence,No,Warmer,grey,No,74.0,9.0,No,Yes,0,1,0,No,Chris Hemsworth,No,No,Yes,"natc.okt.oapfbkxuneatohxboeunwbxbaeuthkdxaeonutdix,",2.0,Yes,Yes,Vanilla,26.0,In a huge cloud in the skyT,No,No,18 years,White,Android,A cookie,Amiable,"""cat""",No,No,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Milk, Tea, Water",correct horse battery staple five,No,3.0,Open faced sandwich,Dog-Person,Yes,"No, but I'm totally doing that now"
519,12/27/2019 0:01:42,Yes,"No, but maybe someday.",Blue and Black,"i like food! all of the foods, all of them. ","Yes, occasionally",No,chicken turkey goat duck cat,too warm for december! aaah!,"Roller skate, Cut vegetables with a knife, Swim",the one with like the two Ls and the two Ms or like one L and two Ms or somethign,No,Warmer,light blue!,Yes,64.0,7.0,Yes,Yes,0,1,none,Yes,humphrey bogart,Yes,No,Yes,frohgjgbkdfjgbkjdfhgkjdfhgjlkdfnkfghngfjyu,1.0,No,Yes,Chocolate,35.0,what? a server??? i don't get this question,What?,Yes,14,i would say baby blue maybe?,iPhone,spaghetti,"Rife, Soliloquy, Stipple, Amiable, Regolith, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,"Eggs, Cilantro, Yogurt","Noncaffeinated Soda, Coffee, Tea, Water",penis guacamole fart salad hitchcock,A little,4.0,"Quesadilla, Cheesesteak, Hamburger",Dog-Person,No,No
244,2/6/2019 11:50:42,Yes,"No, but maybe someday.",I don't remember,Bacon,"Yes, occasionally",No,"Cat, dog, horse, octopus, fish",Cloudy,"Cut vegetables with a knife, Swim",Efficacious,No,Warmer,Dark blue,No,50.0,9.0,No,No,0,1,0,Yes,Harrison Ford,No,I never had it,Yes," vgjbvdtbu viynvcbtryu fikhbjlmbnbtvtdxcbfhnjgvykmbhulnj,;km..,nmbvfcgvxdgchvjbknl",2.0,No,Yes,Vanilla,75.0,I don't associate places with internet sites.,Yes,Yes,14,Pale Yellow,Non-smartphone,Strawberry yogurt,"Rife, Soliloquy, Amiable, Salient, Regolith, Lithe, Hubris",Cat,No,No,Neutral 😐,Yes,Red wine,"Fruit Juice, Milk, Water","Pineapple, barnacle, foodstuffs, chromebook, tree",No,3.0,"Sub/Hoagie, Hamburger, Open faced sandwich","Cat-Person, Half-Cat Half-Person",No,No
550,2/25/2020 0:17:31,Yes,"No, but maybe someday.",Blue and Black,Fish,"Yes, occasionally",No,"Dog, Cat, Ferret, Parrot, Bear",Blustery,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Skateboard, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",Separate,Yes,Warmer,Blue,No,42.0,10.0,No,Yes,0,3,0,Yes,Scarlett Johanssen,No,No,Yes,l;jkwrhoisda;ufh[goiurdg,5.0,No,Yes,Vanilla,12.0,A massive server cluster in a warehouse owned by Google,Yes,Yes,39,Grey,Android,Lasagna,"Rife, Soliloquy, Stipple, Amiable, Salient, Regolith, Lithe, Hubris",cat,No,No,Positive 😊,Yes,,"Caffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Water",To write two rights too,No,4.0,"Sub/Hoagie, Open faced sandwich","Dog-Person, Cat-Person",Yes,Yes
278,3/7/2019 2:16:43,Yes,No,White and Gold,Stinky tofu,"Yes, constantly",,Cat dog fox chicken elephant,Cloudy,,,No,,Deep blue,No,12.0,8.0,No,Yes,1,0,0,Yes,,No,No,No,FuuqteudvjcdXcbknKplmbhffxfqeeryugxx,,No,Yes,Chocolate,96.0,The sun,Yes,Yes,15,White,Android,crummy meat stuffed with crummy ham and meat,,Insert rebellious message here,No,No,Positive 😊,No,,Water,Glue great far not up,A little,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,
261,2/22/2019 22:03:56,Yes,"No, but maybe someday.",Blue and Black,Coffee,"Yes, constantly",No,cat,Dark,"Dunk a basketball, Solve a Rubik's cube, Cut vegetables with a knife, Swim, Ride a horse, Change the oil on a car",electroencephaloscan,No,Warmer,Wheat,Yes,101.0,9.0,No,Yes,1,zero,0,Yes,Kevin Bacon,Yes,No,Yes,"=042iu =0u fdoijhgpi' ID HG;UOw;irtfw-09481t8708gh uGV +5+945+6
51hyrjhdzi 9proiur8 oukbhUJGrikSDN<m ",1.0,No,Yes,Chocolate,101.0,In an underground lava tunnel in a chunk of Nevada that is strung by fishing wire to the ISS,Yes,Yes,I have yet to be realized.,cat,Non-smartphone,A cookie,"Soliloquy, Fination, Stipple, Tribution, Amiable, Salient, Lithe, Revergent, Hubris",no.,Yes,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Cilantro","Fruit Juice, Milk, Tea, Maple Syrup, Water",aleph hashtag brown allouette skull,No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people",Yes,"No, but I'm totally doing that now"
16,5/31/2018 12:22:29,Yes,No,A color combination not listed here,American Food,I'm not sure what things you mean,No,,Sunny,"Dunk a basketball, Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Skateboard, Walk on stilts, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",,No,Cooler,Blue,No,101.0,5.0,Yes,Yes,0,1,,No,Rajinikanth,No,No,Yes,Xkcd,3.0,No,Yes,Chocolate,69.0,,No,Yes,14,White,Android,,"Slickle, Soliloquy, Tribution, Amiable",My friend Catherine,Yes,Yes,Neutral 😐,Yes,,"Milk, Water",,No,2.0,"Sub/Hoagie, Hamburger, Open faced sandwich",,Yes,No
174,11/7/2018 10:16:47,Yes,No,A color combination not listed here,sushi,"Yes, occasionally",No,rat dog pangolin fish cricket,windy,"Cut vegetables with a knife, Swim",Wednesday,No,Cooler,tie dye,No,42.0,8.0,No,Yes,0,0,0,Yes,Jackie Chan,No,No,No,dgfeyfgyrlagbiysfcsgfliduyfisusjhfdg7yisvbhuicgbsuigaofygoifayagyiaysfiygyiaw,4.0,No,Yes,Chocolate,37.0,a data center in the middle of nowhere,Yes,Yes,25,white,Non-smartphone,hash browns,"Rife, Soliloquy, Stipple, Peristeronic, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Tomatoes",Water,purple soup scimitar xylophone hydrophobic,No,2.0,"Sub/Hoagie, Cheesesteak","Dog-Person, Cat-Person",No,"I did the throwing out thing, but didn't talk to everyone about it"
110,8/11/2018 19:31:00,No,No,Blue and Black,peppers,"Yes, constantly",No,"cat, dog, porg, unicorn, pegasus",TOO HOT,Cut vegetables with a knife,recommendation,No,Cooler,black,No,9.0,8.0,No,Yes,3,0,0,Yes,Pikachu,No,No,Yes,klbjasdgflk gjhsdfa glik jgsdrfa i dfgs ,3.0,No,Yes,Chocolate,9.0,The Moon,Yes,Yes,33,beige,Android,chips,"Rife, Soliloquy, Amiable, Salient, Lithe, Revergent, Hubris",cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Milk, Water",why should I do that?,Yes,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Part of a subterranean race of dog people,No,No
552,2/26/2020 14:50:21,Yes,"No, but maybe someday.",Blue and Black,pills,"Yes, occasionally",No,"dog, cat, kangaroo, koala, cuttlefish",sunny,"Drive a stick shift, Swim",precocious,No,Warmer,blue,No,76.0,7.0,No,Yes,2,0,none,Yes,tom hanks,No,Yes,Yes,kdskdfjiadjf7kdjsakfjdklfj,4.0,No,Yes,Vanilla,89.0,Montreal,Yes,Yes,17,beige,Android,my teeth,"Regolith, Apricity",tac,No,Yes,Negative 😠,Yes,Carbonation (fizz),"Caffeinated Soda, Coffee, Fruit Juice, Milk, Water",dog coco pearl fuck florida,No,5.0,"Quesadilla, Sub/Hoagie, Hamburger, Open faced sandwich, Calzone",Half-Cat Half-Person,Yes,"No, but I'm totally doing that now"
539,2/6/2020 12:52:21,Yes,No,I don't remember,american cheese,"Yes, occasionally",No,"cat, turtle, cow, llama, camel",Icy,Cut vegetables with a knife,,No,,blue and grey,No,12.0,7.0,No,Yes,1,0,0,,Cary Grant,No,No,Yes,kuygyurdtv,2.0,No,,Chocolate,23.0,,No,Yes,20,white-ish,iPhone,Rice and beans,"Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris, Fleek, Apricity",cat,No,No,Neutral 😐,Yes,"Eggs, Beer, Carbonation (fizz), Red wine, Coffee, Tomatoes","Fruit Juice, Milk, Tea, Water","shot, reference, sock, apricot, hinge",No,4.0,"Sub/Hoagie, Hamburger, Open faced sandwich",Cat-Person,Yes,No
148,10/10/2018 0:41:26,Yes,"No, but maybe someday.",I don't remember,Don't know,I'm not sure what things you mean,No,"Giraffe, Cat, Dog, Roomba, Lion",Sunny but windy,"Cut vegetables with a knife, Swim","Not sure, though I know there are some",No,Warmer,White,No,97.0,7.0,No,No,0,1,0,No,The sun (I'm sure the sun is in a lot of movies),No,No,No,difajidfajiajiofds8asidfjifasdjipoasdfafsdisaijod7,2.0,No,Yes,Chocolate,2.0,Google servers,What?,Yes,Depends,Grey,iPhone,Toastie,,"""cat""",No,No,Neutral 😐,No,"Coffee, Tomatoes",Water,"Five, Random, Microsoft, Vivid, Spanish",No,2.0,,Cat-Person,No,No
501,12/5/2019 19:46:57,Yes,No,Blue and Black,sushi,"Yes, occasionally",No,cat dog mouse puma bear,mild,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",restaurant,No,Cooler,shades of black and brown,Yes,42.0,7.0,Yes,Yes,0,1,0,Yes,chris pratt,No,No,Yes,a;lsdghkjsalkaiew;lajkd;lsahdsad,3.0,Yes,Yes,Chocolate,3.5,no,Yes,Yes,31,masking tape yellow,Android,dessert pizza,"Slickle, Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris, Fleek",no,No,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Beer, Tea, Water",five random words defenestration mastication,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
267,2/27/2019 11:23:09,Yes,No,Blue and Black,tofu,I'm not sure what things you mean,No,"Echidna, platypus, emu, dragon, unicorn","Fine, thank you","Drive a stick shift, Dive headfirst off a diving board, Cut vegetables with a knife, Swim",Disease,No,Cooler,Orange,No,37.0,9.0,Yes,Yes,1,1,0,Yes,Julie Andrews,Yes,No,Yes,raearea9gahp9,4.0,No,Yes,Vanilla,73.0,Google Headquarters in a giant server room,Yes,Yes,NunyaBizness,White,Android,French toast,"Rife, Soliloquy, Lithe, Hubris, Fleek",Dog,No,No,Positive 😊,Yes,"Beer, White wine, Carbonation (fizz), Red wine","Fruit Juice, Water","Echidna, Euler, Juxtaposition, Naked Molerat",A little,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Dog-Person, Cat-Person",No,No
141,10/2/2018 16:29:42,Yes,"No, but maybe someday.",Blue and Black,Every variety of cheetos.,"Yes, occasionally",No,"beta fish, corgi, mouse, wolf, cat",Cloudy.,"Cut vegetables with a knife, Juggle",Concious.,Yes,Cooler,Blue with a black strip.,Yes,1.6180339,7.0,No,Yes,,One.,None.,Yes,I don't know any.,No,No,Yes,hrtfuksjdvblga,1.0,Yes,No,Vanilla,6.28,"Kind of like a map. See the couple hundred internet maps, some of which created by Randall.",Yes,Yes,Yes.,"White, and screaming.",Android,Popato Crisps.,"Slickle, Amiable, Salient, Regolith, Hubris, Fleek",No.,No,No,Neutral 😐,No,"Beer, White wine, Red wine, Cilantro, Tomatoes","Caffeinated Soda, Fruit Juice, Milk, Tea, Water",cat dog nice mice weak,A little,2.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Cat-Person,No,"I did the throwing out thing, but didn't talk to everyone about it"
367,6/17/2019 7:42:17,Yes,"No, but maybe someday.",A color combination not listed here,Peanut Butter,"Yes, constantly",No,"Penguin, dolphin, lizard, cobra, turtle",Frustratingly sunny,"Dunk a basketball, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",Occasionally,Yes,Cooler,Blue,Yes,2.0,8.0,Yes,Yes,Null,One,None,Yes,Emma Watson? Wattson? Whatson?,No,No,Yes,"iofhaeilnjlzdhfopisdhfiooisNIHOIHFSURfdsnnjohz
hdhvhizdzHczd
idgvFJEzrhriJisrjojgipzhipvfhsi",3.0,No,Yes,Chocolate,22.0,Nope. It is . . . light traveling through glass fibers.,No,No,13,Green,I don't have a phone,Olives,"Tribution, Amiable, Lithe, Hubris",cat,Yes,Yes,Negative 😠,Yes,"Beer, White wine, Carbonation (fizz), Red wine, Cilantro, Coffee",Water,Your answer laurens turtle cramps,No,2.0,"Sub/Hoagie, Open faced sandwich",Part of a subterranean race of dog people,No,No
293,3/10/2019 3:43:04,Yes,No,I don't remember,cherries,"Yes, occasionally",No,cow cat dog mouse horse,rain,"Solve a Rubik's cube, Cut vegetables with a knife",bicycle,Yes,Cooler,brown,No,99.0,8.0,No,Yes,3,2,0,No,A movie star,No,No,Yes,ncoq8hcpq8h7rgosh8ecr pserj pcwbo7wr3ofbdawxcn9esgpd9etnacück94dn9p,3.0,No,Yes,Vanilla,43.0,Area 51,Yes,Yes,24,orange,Non-smartphone,Cornflakes,Regolith,cat,Yes,No,Negative 😠,Yes,"Eggs, Cilantro, Tomatoes","Noncaffeinated Soda, Coffee, Milk, Beer, Water",I type five random words,A little,2.0,Sub/Hoagie,Cat-Person,Yes,No
329,4/30/2019 18:03:15,Yes,"No, but maybe someday.",I don't remember,Bacon,"Yes, occasionally",No,Cat dog rabbit fish lizard ,Sun,Run in high heels,Peristronic,No,Cooler,Green,Yes,3.1415926539999997,5.0,No,No,0,1,0,Yes,I don’t know any,No,Yes,No,Hefwifufsjrgruehefsisowbjrveyeibece,1.0,Yes,Yes,Vanilla,66.6,Datacenter ,Yes,Yes,Nice try,White,iPhone,Potato chips ,"Peristeronic, Amiable, Regolith, Hubris",“cat”,No,No,Neutral 😐,Yes,Eggs,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Tea, Maple Syrup, Water",Yes it was just so ,A little,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Cat-Person,No,"No, but I'm totally doing that now"
408,8/14/2019 16:13:12,Yes,No,White and Gold,tomatoes,"Yes, occasionally",No,cat giraffe hamster dog platypus,Too hot probably but I haven't been outside today,"Solve a Rubik's cube, Ice skate, Cut vegetables with a knife",,Yes,Cooler,navy,No,42.0,9.0,Yes,Yes,1,0,0,Yes,Natalie Dormer,No,No,Yes,",wmnripdfjsalkd;fmgknlfsagjhpirjke≤s",,No,Yes,Chocolate,99.5,on a server?,What?,No,26,whitist,Android,Bagel with pesto and parmesan,"Rife, Soliloquy, Stipple, Amiable, Salient, Hubris, Fleek",😸,No,No,Positive 😊,Yes,"Tomatoes, Yogurt","Coffee, Beer, Tea, Water",five random words,A little,1.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Cat-Person,Yes,No
161,10/20/2018 23:05:25,Yes,No,White and Gold,Chinese,"Yes, occasionally",No,"Dog, Cat, Elephant, Tiger, Cheetah",Cool,"Cut vegetables with a knife, Swim",Embarrassing,Yes,Warmer,Black,Yes,78.0,9.0,No,Yes,1,0,0,Yes,Woody Harrelson,No,I never had it,Yes,zmnxdhf nhyawsielunhrcqilkjsuer,4.0,No,Yes,Vanilla,35.0,A room filled with giant server boxes,No,Yes,17,light green,Android,Nachos,"Soliloquy, Amiable, Salient, Hubris",cat,No,Yes,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Water",clothes computer random name person,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,No
379,7/8/2019 9:46:32,Yes,No,White and Gold,banana,"Yes, occasionally",No,elephant snake lion wolf groundhog,sunny,"Drive a stick shift, Cut vegetables with a knife, Swim, Change the oil on a car",successfull,No,Cooler,gray,No,77.0,7.0,No,Yes,2,2,0,Yes,Keanu Reeves,No,No,Yes,jkfdn vmnsldfja sndasjdoiwö sdasfljfabsdbfaushdfuwaehiowäaä9023ur0 aue2a ,3.0,No,Yes,Chocolate,19.0,California,Yes,Yes,29,green,iPhone,pork,Soliloquy,cat,No,Yes,Positive 😊,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Tea, Water",bubble panties sun coin suicide,No,3.0,"Sub/Hoagie, Hamburger",Dog-Person,Yes,No
480,11/12/2019 13:04:55,Yes,"No, but maybe someday.",Blue and Black,All of them,No,Yes,Dog cat tiger octopus zebra,Cold as balls,"Roller skate, Drive a stick shift, Ice skate, Ski, Swim",Uuuh,No,Warmer,Red,No,83.0,8.0,Yes,No,1,0,0,Yes,Scarlett Johansson ,Yes,No,Yes,Keitnrkdorjfbdniritntjdnfntktkkthr,3.0,No,Yes,Vanilla,34.0,Server,Yes,Yes,25,White,Android,Gold fish ,"Rife, Soliloquy, Stipple, Trephony, Tribution, Amiable, Salient, Regolith, Lithe, Hubris, Apricity",Cat,No,No,Neutral 😐,Yes,"Eggs, Beer, White wine, Coffee","Milk, Water",Kid who was the primary ,No,4.0,"Open faced sandwich, Calzone","Dog-Person, Cat-Person",Yes,"No, but I'm totally doing that now"
231,1/24/2019 12:01:32,Yes,"No, but maybe someday.",I don't remember,bananas,"Yes, constantly",Yes,"ant eater, bird, llama, emu, ostrich",Rainy,"Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Skateboard, Ski, Cut vegetables with a knife, Swim, Change the oil on a car, Juggle",calander,No,Cooler,blue/gray,No,56.0,8.0,No,Yes,2,0,0,Yes,Brad Pitt,Yes,No,No,asdfl;kdgjsal;gioasl;kdgjankl;segnahiweio;sd,5.0,No,Yes,Vanilla,67.0,In a server room underground,Yes,Yes,34,grey/blue,iPhone,nutella,"Slickle, Rife, Soliloquy, Amiable, Salient, Hubris",cat,Yes,Yes,Negative 😠,Yes,,"Caffeinated Soda, Coffee, Milk, Tea, Maple Syrup, Water",last type comma sterile verse,No,5.0,Sub/Hoagie,Cat-Person,Yes,No
85,7/25/2018 20:24:08,Yes,"No, but maybe someday.",Blue and Black,Banana,"Yes, occasionally",No,Giraffe Penguin Seal Fox Tardigrade,Its always sunny in,"Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",Plageuis,No,Cooler,Blue,Yes,1337.0,8.0,Yes,Yes,1,0,0,Yes,Tom Holland,No,No,Yes,dhudshksdajhlasdfuducnmdjkhan,5.0,No,Yes,Vanilla,1337.0,Nope,Yes,Yes,1,Lavender,Android,Cereal,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe, Hubris, Apricity",dog,No,No,Positive 😊,No,,"Fruit Juice, Milk, Water",Tragedy Darth Plagueis the Wise,No,5.0,Sub/Hoagie,Part of a subterranean race of dog people,Yes,"No, but I'm totally doing that now"
576,4/8/2020 1:06:34,Yes,"No, but maybe someday.",Blue and Black,Beans,"Yes, occasionally",No,"Lion, zebra, whale, octopus, horse",A bit cloudy,"Dunk a basketball, Ice skate, Ski, Cut vegetables with a knife, Swim",Necessary,Yes,Cooler,White,No,56.0,8.0,Yes,Yes,0,2,0,No,Karen Gillan,No,No,Yes,WysysdidfoxydkfjPgoxidogodofusi,1.0,No,Yes,Chocolate,81.0,In some big datacenter in the middle of nowhere,Yes,Yes,16,Grey,Android,Tangerine,Regolith,cat,No,No,Neutral 😐,Yes,Beer,"Fruit Juice, Milk, Tea, Water",Type five random words orange,No,4.0,"Taco, Hamburger, Open faced sandwich",Dog-Person,No,No
