,Timestamp,Have you been in a plane?,Have you ever been skydiving,"When you first saw the dress, what was the color?",What's a popular food you don't like?,"When you look at a blue sky, do you see those swirly floaters in your vision? ",Have you ever had a car run out of gas while you were driving it? ,Name the first five animals you can think of,What's the weather like where you are right now?,Which of these can you do reasonably well?,What word can you never seem to spell on the first try? ,Do you eat condiments directly out of the fridge as a snack?,"When you adjust a thermostat that was set by someone else, it's usually because you want the room to be...","What color is the shirt/dress/upper-body-clothing you're wearing right now, if any? ",Do you get colds often? ,Pick a number from 1 to 100,"On a scale of 1 to 10, how good at spelling are you?",Do you know your Myers-Briggs type? ,Do you know your astrological sign? ,How many older siblings do you have? ,How many younger siblings do you have? ,How many twin/triplet/etc. siblings do you have? ,Do you feel sleepy a lot? ,Name a movie star,Do you spend a lot of time in the sun? ,Does broccoli taste bitter to you? ,Do you regularly stay awake much later than you meant to? ,Fill this text box with gibberish by mashing random keyboard keys,"On a scale of 1 to 5, where 1 is terrible and 3 is average, how good a driver do you think you are? ",Do you have any food allergies? ,Have you heard thunder or seen lightning in the past year?,Which do you prefer? ,Pick another number from 1 to 100,"When you think about stuff on the internet, where do you picture it being physically located? Even if you know it's not really how things work, is there a place you imagine websites and social media posts sitting before you look at them? If so, where is it?",Can you roll your tongue?,Can you pick things up with your toes? ,How old are you?,What color are the walls around you right now? ,What kind of cell phone do you have? ,What is the last thing you ate?,Which of these words do you know the meaning of?,"Please type ""cat"" here",Do you usually remember your dreams? ,Do you have strong opinions about text editors?,How do you feel about emoji?,Does it ever snow where you live? ,Do you strongly dislike the taste or texture of any of these things? ,Which of these do you regularly drink,Type five random words,Are you nervous about flying? ,"On a scale of 1 to 5, which number is your favorite? ",Which of these would you consider a sandwich?,Which of these describes you?,Would you say you have a good sense of direction? ,"Have you ever thrown out all your different pairs of socks/underwear, bought a bunch of replacements that were all one kind, and then told all your friends how great it was and how they should do it too? "
357,6/6/2019 15:01:33,Yes,"No, but maybe someday.",Blue and Black,Tomatoes,"Yes, occasionally",No,"Giraffe, Dog, Cat, Ant, Bee",Sunny,"Dive headfirst off a diving board, Swim",Beautiful,Yes,Cooler,White,Yes,56.0,9.0,No,No,0,1,0,Yes,Mel Brooks,Yes,Yes,Yes,oiwhlsjflakcjaryq89h,3.0,No,Yes,Vanilla,89.0,In a box in an air conditioned room,Yes,Yes,14,White,iPhone,Dognut,"Salient, Lithe",cat,No,Yes,Negative 😠,No,"Cilantro, Coffee, Tomatoes, Yogurt",Water,"correct, horse, battery, staple, cat",No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,"No, but I'm totally doing that now"
370,6/21/2019 21:00:07,Yes,No,I don't remember,none,"Yes, occasionally",No,moose otter hippo cat leprechaun,angry,"Roller skate, Drive a stick shift, Solve a Rubik's cube, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim, Ride a horse, Unicycle, Change the oil on a car",most of tehm,No,Cooler,blue,Yes,96.32,2.0,No,Yes,1,too many,0,Yes,gambon,No,No,Yes,this is not a text box,3.0,No,Yes,Vanilla,5.643,no,Yes,Yes,<100,red,iPhone,apple,"Slickle, Rife, Soliloquy, Fination, Stipple, Peristeronic, Trephony, Tribution, Photoropter, Unitory, Amiable, Salient, Regolith, Lithe, Revergent, Hubris, Fleek, Cadine, Apricity","""cat"" here",No,No,Neutral 😐,Yes,,"Caffeinated Soda, Coffee, Fruit Juice, Milk, Beer, Wine, Tea, Water",the hiccup is titan very,No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",No,No
186,11/13/2018 11:20:18,Yes,No,White and Gold,mushrooms,"Yes, occasionally",Yes,Kangaroo cougar dog cat koala,Gray,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Juggle",Can’t think of one,No,Cooler,Red,No,79.0,9.0,No,Yes,7,0,0,Yes,Harrison Ford,Yes,No,Yes,hvhubsbzodivh*i/‑d’sdıĳœyesandđ$ﬂǌɐḱþAudndnbHuasbrqvAKAVBEAndOther%ThatÇ'˚'˚→††↑”↓¸……‡´‹‹⸘←∫∫'‶ `–,4.0,No,Yes,Vanilla,71.0,On some server somewhere in a warehouse,What?,Yes,31,Light gray,Android,salt licorice,"Rife, Soliloquy, Amiable, Lithe",cat,No,Yes,Negative 😠,Yes,"Beer, White wine, Red wine","Caffeinated Soda, Noncaffeinated Soda, Fruit Juice, Milk, Tea, Water",Troth quoth nevertheless attitude seldom,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Half-Cat Half-Person,Yes,"No, but I'm totally doing that now"
102,8/11/2018 15:34:46,Yes,No,Blue and Black,Black Olives,I'm not sure what things you mean,No,Cat dog horse pig cow,clear and sunny,"Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim",Milennial,No,Cooler,Red,No,6.0,8.0,No,Yes,2,2,1 set of twins,No,Brad Pitt,No,No,Yes,Jdjricjrbdhaklakrirhcjsbwnkfirhabrkrkxhabahirifjcbsbjkkjrjzhfbrnjskkkkrktjbfwnkwoxjtdxzbsksloxithdbkwojthidivsjtjzkofbdjnznjwnebfarxnsum,4.0,No,Yes,Vanilla,5.0,A mental image of the UI of that site,What?,Yes,21,Seafoam green,Android,Lays Original Potato Chips,"Soliloquy, Salient, Lithe, Hubris",cat,No,No,Positive 😊,No,"Beer, White wine, Red wine","Caffeinated Soda, Fruit Juice, Tea, Water",Butts butts butts butts butts,A little,2.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,No,"No, but I'm totally doing that now"
75,7/14/2018 20:11:12,Yes,"No, but maybe someday.",What dress?,food,"Yes, occasionally",No,dog cat ur mom elephant giraffe,i live in a cave deep deep below the earth,"Dive headfirst off a diving board, Ski, Cut vegetables with a knife, Swim",words,Yes,Cooler,it changes according to the path of the sun,Yes,47.0,9.0,Yes,Yes,12,1423,10000,Yes,james dean,No,No,Yes,ohfaeohfowejlievliugnreoir430902mldsfpowjefpwefw,1.0,No,Yes,Vanilla,24.0,on my computer screen,Yes,Yes,1,color of the void,Android,you,"Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris",tac,No,No,Neutral 😐,No,"Beer, White wine, Carbonation (fizz), Red wine, Coffee","Maple Syrup, Water",ofwjef fpwjepfiw pefipw piei ff,Yes,2.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich, Calzone",Half-Cat Half-Person,Yes,No
558,3/7/2020 11:30:56,Yes,"No, but maybe someday.",What dress?,guac,"Yes, occasionally",No,beetle jaguar guinea-pig frog squirrel,33,"Roller skate, Ice skate, Walk on stilts, Cut vegetables with a knife",,No,Warmer,black,No,59.0,9.0,No,No,0,5,0,Yes,,No,No,Yes,adfgadfg;lakdfjgpo[ig;nbklzsdg'azhndrt'gazlgrtmdfzgkn;azlkd/fgjdftdft,4.0,No,Yes,Vanilla,59.0,Greenland,Yes,Yes,30,white,I don't have a phone,chicken,"Rife, Soliloquy, Amiable, Salient, Lithe, Hubris","""cat""",No,No,Negative 😠,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Water",here are five random words,No,5.0,"Sub/Hoagie, Hamburger, Open faced sandwich, Calzone",,Yes,No
384,7/14/2019 8:26:49,Yes,No,What dress?,Tim tams,I'm not sure what things you mean,No,Dog cat lion pig cow,Cloudy,"Cut vegetables with a knife, Swim",Friend,Yes,Warmer,Grey,No,55.0,9.0,No,No,None,1,One,Yes,Johnny Depp ,Yes,No,Yes,Hehehjfogjebekgehwhvejfjejeakajdkf,1.0,No,Yes,Vanilla,47.0,,Yes,Yes,14,Beige,iPhone,Chocolate truffle ,"Rife, Soliloquy, Amiable",Cat,No,No,Positive 😊,Yes,"Beer, White wine, Red wine","Maple Syrup, Water",Car nice ham finger paper,A little,1.0,"Hamburger, Open faced sandwich",Part of a subterranean race of dog people,Yes,No
366,6/16/2019 2:13:46,Yes,No,White and Gold,,"Yes, occasionally",No,Animals,,Cut vegetables with a knife,,No,Cooler,,Yes,5.0,9.0,Yes,Yes,,,,Yes,,No,No,Yes,Ywdvireeup gbjtswtv$4852 it egudgji esaz`•®¢√÷{✓¶,2.0,Yes,Yes,Vanilla,,,Yes,Yes,,,Android,,"Soliloquy, Stipple, Amiable, Hubris, Fleek",Cat,No,Yes,Positive 😊,No,"Eggs, Beer, Tomatoes","Caffeinated Soda, Noncaffeinated Soda, Milk, Maple Syrup, Water",,A little,4.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,No
478,11/10/2019 19:06:36,Yes,No,Blue and Black,Soda,"Yes, constantly",No,"Dog, Deer, Frog, Cow, Pig",Cold,"Tie a sheet bend or bowline, Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim",Absolutely,No,Warmer,Striped Cyan,Yes,83.0,9.0,Yes,Yes,1,0,0,Yes,Bumblesnuff Crumblebatch,No,No,Yes,ejfrogj4i0t5ujikoienlqwnro4kt50rk29jcoirngogntmfomlmnvlfnfdlvjrlv9ddljljeoij320j,4.0,No,Yes,Chocolate,53.0,I don't know,Yes,Yes,Wouldn't you like to know,Light Gray,iPhone,Pork,"Rife, Soliloquy, Tribution, Hubris","""cat""",Yes,Yes,Neutral 😐,Yes,,"Coffee, Tea, Water",Find Time To Find Time,A little,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich","Dog-Person, Part of a subterranean race of dog people",Yes,No
217,12/23/2018 16:51:43,Yes,"No, but maybe someday.",A color combination not listed here,tomatoes,"Yes, occasionally",No,"donkey, platypus, anteater, sea urchin, dog",overcast,"Tie a sheet bend or bowline, Dive headfirst off a diving board, Cut vegetables with a knife, Swim",ultimately,No,Warmer,tan,No,60.0,2.0,No,Yes,0,2,0,Yes,Monty Python,Yes,No,Yes,"nurwigao8470tgnuirrrrahurgnuairegharnguiapgrbuapiragbauigprnuaigprungaipgrugnnguaiprgniagrnureiajfzk;
lkjh",1.0,No,Yes,Chocolate,33.0,"I imagine a giant wheel like in an arcade (or a fake toy camera), that spins to show different websites.",Yes,Yes,16,beige,iPhone,pistachios ,"Rife, Soliloquy, Stipple, Tribution, Amiable, Salient, Regolith, Revergent, Hubris, Fleek","""cat"" here",Yes,No,Neutral 😐,No,"Carbonation (fizz), Tomatoes","Fruit Juice, Milk, Tea, Water",random random giraffe random random,No,2.0,"Sub/Hoagie, Open faced sandwich, Calzone","Dog-Person, Part of a subterranean race of dog people",No,Yes
580,4/17/2020 15:57:26,No,No,What dress?,Eggs,"Yes, occasionally",No,Sheep Dolphin Dragon Tux Human,"It’s evening, but the sun is shining from east and it is dry.","Cut vegetables with a knife, Swim",aproppriate,No,Cooler,Grey with black stripes,No,2.7182818280000003,7.0,No,No,3+3!-3²,3²-3!,3+3!-3²,No,"What the fuck, who knows movie stars by name?",No,No,Yes," üö.,bpeai. pjrncxgob,mzfgxhck985hgn",2.0,No,Yes,Chocolate,404.0,Somewhere near Dresden,Yes,No,22,White (but a projector uses it to display black),Non-smartphone,"Cookie (Food, not Computer stuff)",,cat,No,Yes,Neutral 😐,Yes,Eggs,Water,Aschersleben Varel Pocking Eisfeld Zehdenick,No,5.0,"Hamburger, Open faced sandwich",,Yes,Yes
180,11/9/2018 14:22:37,Yes,No,White and Gold,Rice,"Yes, occasionally",No,Dog cat elephant giraffe lion ,Warm,"Drive a stick shift, Dive headfirst off a diving board, Ski",Library,No,Cooler,Blue,No,75.0,2.0,Yes,No,1,5,0,Yes,Kevin bacon,Yes,I never had it,Yes,Hsbje,4.0,No,Yes,Vanilla,63.0,No,Yes,Yes,,Brown,,French fries,"Slickle, Soliloquy, Regolith, Revergent, Hubris, Fleek",Cat,Yes,No,Neutral 😐,Yes,Tomatoes,"Caffeinated Soda, Water",Bacon pillow trail map wall,No,4.0,"Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,Yes
499,12/4/2019 11:04:47,Yes,"No, but maybe someday.",Blue and Black,Bacon,"Yes, occasionally",No,"Cat, dog, tiger, phoenix, elephant",Moderately cold and rainy,"Dunk a basketball, Drive a stick shift, Cut vegetables with a knife, Swim",Pneumonia,No,Warmer,White,Yes,73.0,9.0,Yes,Yes,0,1,0,Yes,Johnny Depp,Yes,No,Yes,njdeiokmwnmnekl,3.0,No,Yes,Chocolate,73.0,No,Yes,Yes,20,Off-white,Android,Lentil rice,"Rife, Soliloquy, Tribution, Amiable, Salient, Lithe, Revergent, Hubris, Apricity",cat,Yes,Yes,Neutral 😐,Yes,"Beer, White wine, Carbonation (fizz), Red wine","Coffee, Fruit Juice, Milk, Tea, Water","who, might, god, question, random",No,1.0,,Cat-Person,Yes,Yes
481,11/12/2019 15:30:25,No,Yes,Blue and Black,pineapple,"Yes, constantly",No,"tiger, zebra, dog, human, whale",cold,"Solve a Rubik's cube, Dive headfirst off a diving board, Walk on stilts, Cut vegetables with a knife, Swim, Ride a horse, Do a back handspring, Juggle",beautiful,No,Cooler,red,No,69.0,10.0,No,Yes,1,0,1,No,Shah Rukh Khan,No,No,Yes,ibeqwoifnfvhubwediokwnefibwvojewnfjkwenfkwjenfiowkmedlkmwqdoneqfinwefkwnevjwnefwenfwenf,3.0,No,Yes,Vanilla,39.0,servers,Yes,Yes,17,white,iPhone,Cereal,"Soliloquy, Tribution, Unitory, Amiable, Lithe, Hubris, Fleek",dog,Yes,Yes,Neutral 😐,No,"Carbonation (fizz), Yogurt","Coffee, Milk, Tea, Maple Syrup, Water","dinner, table, computer, libtard, peterson",No,3.0,"Sub/Hoagie, Hamburger, Open faced sandwich","Dog-Person, Cat-Person, Half-Cat Half-Person, Part of a subterranean race of dog people, Literally named ""Catherine Person""",Yes,"No, but I'm totally doing that now"
278,3/7/2019 2:16:43,Yes,No,White and Gold,Stinky tofu,"Yes, constantly",,Cat dog fox chicken elephant,Cloudy,,,No,,Deep blue,No,12.0,8.0,No,Yes,1,0,0,Yes,,No,No,No,FuuqteudvjcdXcbknKplmbhffxfqeeryugxx,,No,Yes,Chocolate,96.0,The sun,Yes,Yes,15,White,Android,crummy meat stuffed with crummy ham and meat,,Insert rebellious message here,No,No,Positive 😊,No,,Water,Glue great far not up,A little,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Cat-Person,Yes,
319,4/19/2019 16:02:36,Yes,No,Blue and Black,Avocado toast,I'm not sure what things you mean,No,"Octopus, wolf, human, lizard, spider",I don’t know I’m inside a room with no windows,"Cut vegetables with a knife, Swim, Juggle",Incorrectly,No,Cooler,Gray,No,42.0,8.0,No,Yes,0,1,None,Yes,Peter dinklage,No,No,Yes,Ljcalcmnomcmodnsjbojfhjhovkjbajbkeb hjdbadifobmdavohvcojadojhs. Javbipadv,3.0,No,Yes,Chocolate,49.0,Area 51,Yes,Yes,16,White,I don't have a phone,Orange,Hubris,Cat,Yes,No,Negative 😠,Yes,"Beer, White wine, Red wine","Caffeinated Soda, Milk, Water","Orange, tobacco, love, good, it",A little,5.0,"Sub/Hoagie, Hamburger",Part of a subterranean race of dog people,Yes,No
265,2/25/2019 16:13:15,Yes,Yes,I don't remember,Fries,I'm not sure what things you mean,No,"Horse, camel, elephant, cat, fish",Meh,"Roller skate, Run in high heels, Walk on stilts, Ski, Cut vegetables with a knife, Swim",Interessant ,No,Warmer,Grey,No,34.0,7.0,Yes,Yes,0,2,0,Yes,Anna Hathaway ,Yes,No,Yes,Teheyjwrvtwnejwtb,2.0,No,Yes,Chocolate,46.0,Attic,What?,Yes,17,"Brown, blue",Other Smartphone,Popcorn,"Peristeronic, Tribution, Photoropter, Amiable, Revergent, Hubris","""cat"" ",No,Yes,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro","Noncaffeinated Soda, Coffee, Fruit Juice, Milk, Tea, Water","Goat, cheese, potatoes, or, classroom",No,4.0,,Half-Cat Half-Person,Yes,No
272,3/3/2019 11:51:46,Yes,"No, but maybe someday.",Blue and Black,ice cream,I'm not sure what things you mean,No,"monkey, dolphin, dog, rabbit, ocelot",sunny with scattered clouds,"Tie a sheet bend or bowline, Roller skate, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse",all of them,No,Cooler,white,No,42.0,1.0,No,No,1,0,0,Yes,I can't think of any,No,No,Yes,ruqpi5741932ruqfhbvdlbstleoiu50rp8dehwnaskl'wfjf75546653724N&^(&NRgfgqf,1.0,No,Yes,Chocolate,3.1415900000000003,no,What?,No,112358132134,off white ,iPhone,toast with chocolate sprinkles,"Rife, Soliloquy, Tribution, Lithe, Hubris",cat,No,No,Neutral 😐,Yes,"Chocolate ice cream, Tomatoes","Noncaffeinated Soda, Fruit Juice, Milk, Water","why, storm,  pillow, map, light  ",A little,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Cat-Person,No,No
296,3/13/2019 11:48:30,Yes,No,A color combination not listed here,Fried chicken,"Yes, occasionally",No,Dog cat chicken pig horse,Cold,Swim,Balloon,Yes,Warmer,White,Yes,65.0,9.0,Yes,Yes,0,1,0,Yes,Danny DeVito,No,No,Yes,Fbjhttrfdhrefshfersdershhersfjftthkgftknjfnftkjhrjdghrmqeghrjwdjkgwfnwikunhjkhe hjktefnkkegkhj e,3.0,No,Yes,Vanilla,45.0,In the screen,Yes,Yes,16,Brown,iPhone,Ravioli,"Slickle, Soliloquy, Peristeronic, Amiable, Lithe, Hubris, Fleek","""cat"" here",No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Cilantro, Coffee, Tomatoes","Caffeinated Soda, Milk, Water",John jive four pig hat,Yes,3.0,Sub/Hoagie,Dog-Person,No,"No, but I'm totally doing that now"
530,1/16/2020 10:57:54,Yes,Yes,A color combination not listed here,Chocolate,"Yes, occasionally",No,seal otter moose antelope eel,cold but clear,"Cut vegetables with a knife, Swim",restaurants,No,Cooler,#FBE4F2,No,3.1415926539999997,10.0,Yes,Yes,0,3,0,No,Zac Efron,No,No,Yes,sfliyo9erpcvnmqrot'sdfga'f][wre[ti30riasdvn3q249tuasdkfjwhreq239-1`1wknlfengqwoireut-w9vkefnlJo(zdGP'pewqojfpJPSFJPWODJGAFDKM;djpoidsjfgpo9ifvnak,4.0,Yes,Yes,Vanilla,64.0,Honestly? The bottom of the Marianas Trench.,No,Yes,21,eggshell,Android,Chips and salsa,"Rife, Soliloquy, Stipple, Peristeronic, Amiable, Salient, Regolith, Lithe, Hubris, Fleek",dog,No,Yes,Neutral 😐,Yes,,"Noncaffeinated Soda, Fruit Juice, Water",apple aardvark pneumonoultramicroscopicsilicovolcanoconiosis sofa probabilistic,No,3.0,"Taco, Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger, Calzone",Part of a subterranean race of dog people,Yes,No
500,12/5/2019 1:04:23,Yes,No,White and Gold,Fish,I'm not sure what things you mean,No,penguin caterpillar cat giraffe broccoli,Cold and wet,"Dunk a basketball, Cut vegetables with a knife, Swim",proselytize,No,Cooler,Red and white,Yes,12.0,9.0,Yes,Yes,0,1,0,Yes,Cary Grant,No,Yes,Yes,suoidausosudicosuacosidjnsoijcpoinjaoipsjnoipcjnasipcnsoipcansjcoipanjoipwnjipwnjfoipnjianpcjasnpcjipncjs,1.0,No,No,Chocolate,69.0,Behind the computer,No,No,19,Yellow-white,iPhone,Pretzels,"Rife, Soliloquy, Amiable, Salient, Hubris, Fleek, Apricity",cat,No,No,Positive 😊,No,"Beer, Cilantro, Yogurt","Caffeinated Soda, Fruit Juice, Water",bottle fish calzone mariachi bubbles,No,2.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,No,No
337,5/13/2019 11:50:56,Yes,"No, but maybe someday.",Blue and Black,none,I'm not sure what things you mean,No,"cow, dog, turtle, bunny, bird",partly cloudy,"Roller skate, Dive headfirst off a diving board, Ice skate, Cut vegetables with a knife, Swim","like all words,,",No,Warmer,cream,No,69.0,4.0,No,Yes,0,0,1,No,brie larson,Yes,No,No,skksksfjkskdjdskjdksjdksjlajdkslljdoiwe;hnfajwfi;,1.0,No,Yes,Chocolate,99.0,like some cyberspace AU,No,Yes,14,white,iPhone,a hersheys kiss,"Rife, Soliloquy, Stipple, Tribution, Hubris","""cat""",No,No,Negative 😠,Yes,,"Tea, Water","cardboard, math, meth, bubbles, paint",No,4.0,"Sub/Hoagie, Hamburger",Part of a subterranean race of dog people,No,No
379,7/8/2019 9:46:32,Yes,No,White and Gold,banana,"Yes, occasionally",No,elephant snake lion wolf groundhog,sunny,"Drive a stick shift, Cut vegetables with a knife, Swim, Change the oil on a car",successfull,No,Cooler,gray,No,77.0,7.0,No,Yes,2,2,0,Yes,Keanu Reeves,No,No,Yes,jkfdn vmnsldfja sndasjdoiwö sdasfljfabsdbfaushdfuwaehiowäaä9023ur0 aue2a ,3.0,No,Yes,Chocolate,19.0,California,Yes,Yes,29,green,iPhone,pork,Soliloquy,cat,No,Yes,Positive 😊,Yes,Cilantro,"Coffee, Fruit Juice, Beer, Wine, Tea, Water",bubble panties sun coin suicide,No,3.0,"Sub/Hoagie, Hamburger",Dog-Person,Yes,No
93,8/5/2018 11:58:45,Yes,No,I don't remember,Seafood,I'm not sure what things you mean,No,Bee cat deer zebra frog,"Sunny, kinda hot",Swim,volatile,No,Warmer,Blue,Yes,99.0,9.0,No,Yes,0,1,0,No,Emma Watson,No,No,No,Hd hd usbdhdhdjxbjdisjfhdjyjbdbxhxjskfjhdhdjdjdjdjdjkdbf bf hcjsjdhfjendbhdjehxhdjdhfhdbendkckrjbdbdbdjxkjfjdjdvrhdjcjcjdkeoowosnfnvnfbfcjjdbcjcjdbdjfnfjgnjgngnfjfncjdjdjrhth FB bfbrbdbdhcjc,1.0,No,Yes,Chocolate,45.0,A building in Missouri,No,Yes,14,White,Android,Ice cream,,cat,No,No,Neutral 😐,Yes,"Beer, White wine, Red wine, Coffee",,Free matter bike drive cow,A little,3.0,Open faced sandwich,Cat-Person,No,No
274,3/4/2019 12:21:06,Yes,"No, but maybe someday.",Blue and Black,chocolate,I'm not sure what things you mean,No,dog cat goat wolf human,"cloudy, lots of snow on the ground",Ski,necessary,No,Cooler,blue and grey,Yes,69.0,9.0,No,No,0,1,0,No,Woody Harrelson,No,Yes,No,"adwfbikalieab,lhaewfuioaewfgbuj,,eafgbagu,bagujeh,egq34uaewdfeauw;ad,ugow",2.0,Yes,Yes,Vanilla,96.0,"Literally, in the clouds.",What?,Yes,14,green/grey,iPhone,cereal,"Amiable, Salient, Hubris",cat,Yes,Yes,Negative 😠,Yes,"Chocolate ice cream, Beer, Red wine, Coffee, Yogurt","Caffeinated Soda, Water",box roof bus Cheers sherry,No,4.0,"Quesadilla, Sub/Hoagie, Cheesesteak, Hamburger",Dog-Person,Yes,No
511,12/13/2019 0:21:10,Yes,"No, but maybe someday.",I don't remember,Avacados,No,No,"Dog, Cat, Tardigrade, Kangaroo, Human","Cold, probably 40 degrees Fahrenheit or so",Swim,Fiend,No,Cooler,White,No,7.180287469,6.0,No,Yes,0,2,0,Yes,Peyton List,No,No,Yes,"Quandkozhebkdkeooapairnskizjj😏😏🤣🧐😂😛🥳☺️😎🙃🥳😃😝🥳🤣🤪😀😝🙂🙂😜😄🧐🤨☺️🎙🖱📻🖨🖱🖨⏲⌚️⏱🎛📞💽📟💽📺💿🎞🖨🖨🎛🖨🎚🖥🖱🕰📻📺🖲📹📠☎️🧭📱💾🎛🎙💾⏱💽🗜⌛️🧭📸💾💽📸⚙️🔦⛏⛓🕯🇦🇽🇧🇾🇦🇽🇧🇾🇦🇫🇧🇪🇧🇲🏳️‍🌈🇧🇦🏴‍☠️🕯📡🔫🔦💡🔦💡🔨🧨⏳🔫🕯⚒💡🧲💡🧱🕯💣🔦💡🧱🧲💡🕯🛡🕯🧱🔦💎⚒🍊🍆🍓🍠🍇🥯🍉🥐🍉🥔🍇🧀🍇🥯🍇🥨🥭🌶🥐🍓🥚🍊🍳🍇🐭🦅🐨🐴🐼🦇🐷🦆🐼🙉🐹🐭🐧🐰🦅🐰🦅🐹🦉🐹🦅iKshsbishHj&/&/$3!9:):$@&&:&&£$@383)9/&3@@/$2@!2&.8!:&28:!.’dmkckxiwnosnwnsjdhuvaiahinwoansoalkanajosnsoahakekzisbwosjsbokbkhjjMsoos sosmeosmw
SoskeoemsosbalalsjskwkajzswzjwjwkwjsbeoBodbeishskahwkaoakqhoqoqpehwikeiwuywiiwyiowuuthe is the basks in shsnakanajajssjjasnsbaksnabskwngsjanshzkabshbwqwwq anshwiwnywnjswas Wh sows ywnwwubwwwbwjwbwjsywnwoywy was mmsjhannIvsksiysbowqyoqjenskojnakjkiJsiwnKishwbokawnlwoshhdjdudbshj&jsbsjsjkisjshj&:$:&:$2)?382!.&.7:!: jsk",3.0,Yes,Yes,Chocolate,1.0,Whatever device I’m using,Yes,Yes,17,Blue,iPhone,Skittles,"Amiable, Hubris",cat,No,No,Positive 😊,Yes,Eggs,"Noncaffeinated Soda, Fruit Juice, Water","random, marker, paper, lego, green",No,3.0,"Quesadilla, Sub/Hoagie, Hamburger",Half-Cat Half-Person,No,No
501,12/5/2019 19:46:57,Yes,No,Blue and Black,sushi,"Yes, occasionally",No,cat dog mouse puma bear,mild,"Tie a sheet bend or bowline, Roller skate, Drive a stick shift, Dive headfirst off a diving board, Ice skate, Ski, Cut vegetables with a knife, Swim, Ride a horse, Juggle",restaurant,No,Cooler,shades of black and brown,Yes,42.0,7.0,Yes,Yes,0,1,0,Yes,chris pratt,No,No,Yes,a;lsdghkjsalkaiew;lajkd;lsahdsad,3.0,Yes,Yes,Chocolate,3.5,no,Yes,Yes,31,masking tape yellow,Android,dessert pizza,"Slickle, Rife, Soliloquy, Stipple, Amiable, Salient, Lithe, Hubris, Fleek",no,No,Yes,Neutral 😐,Yes,,"Caffeinated Soda, Noncaffeinated Soda, Coffee, Beer, Tea, Water",five random words defenestration mastication,No,3.0,"Sub/Hoagie, Cheesesteak, Hamburger, Open faced sandwich",Dog-Person,Yes,"No, but I'm totally doing that now"
177,11/8/2018 22:07:17,Yes,"No, but maybe someday.",Blue and Black,Sour Cream,"Yes, occasionally",No,Dog Cat Eagle Leopard Elephant ,Cold,"Roller skate, Dive headfirst off a diving board, Ski, Swim",Their,No,Cooler,None,Yes,72.0,5.0,Yes,Yes,0,0,0,Yes,Jeff Goldblum,No,Yes,Yes,DRYNghdngfyjfxxgnfbfxggfbhfgcghfgzfgzzgfdfzda$__¥zdztdsgdtsdzdztzdtdddttdsfg*#*$((*##(5#(455$#7&-8($&$sregaergsetsegsgdfzfd,3.0,Yes,Yes,Vanilla,75.0,No,Yes,Yes,14,Sky Blue,iPhone,French Toast Sticks,"Soliloquy, Amiable, Hubris",cat,No,No,Neutral 😐,Yes,"Chocolate ice cream, Carbonation (fizz), Tomatoes, Yogurt","Coffee, Milk, Tea, Water",A Shoddy Flat Donut In,Yes,4.0,"Sub/Hoagie, Cheesesteak, Open faced sandwich, Calzone","Dog-Person, Cat-Person",No,No
